"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","interleukin-12 production","GO:0032615","false","0.00012313451897618763","3.9096201818422665","62","844","12","21026","IRAK3,TLR2,TLR8,IRF1,CD36,MAPK14,TLR9,LILRA5,NOD2,THBS1,HLA-G,IL10"
"GO:BP","negative regulation of angiogenesis","GO:0016525","false","0.00012498055703788027","3.903157544015398","107","844","16","21026","STAB1,STAT1,CD36,SEMA4A,PML,ALOX5,THBS1,PF4,SPARC,HLA-G,PPARG,COL4A2,DCN,FOXC1,ADAMTS9,CREB3L1"
"GO:BP","negative regulation of wound healing","GO:0061045","false","0.00013089643696911527","3.8830721748832566","73","844","13","21026","PLAUR,CEACAM1,SERPING1,WFDC1,ALOX5,THBS1,PF4,PLAU,FAP,TFPI,MMRN1,PROS1,APOE"
"GO:BP","regulation of type II interferon production","GO:0032649","false","0.00013398136144546089","3.8729556134590326","120","844","17","21026","IL27,CD274,PDCD1LG2,GAS6,IL18R1,TLR8,CD14,FZD5,TLR9,IL1R1,CR1,NOD2,SLC11A1,IL1B,PGLYRP1,NLRP6,IL10"
"GO:BP","positive regulation of tumor necrosis factor superfamily cytokine production","GO:1903557","false","0.0001378853522820159","3.8604818669711527","108","844","16","21026","TLR2,FCGR2A,CLU,LRRK2,CD14,TYROBP,CD36,FZD5,TLR9,LILRA5,NOD2,AZU1,THBS1,LY96,PF4,MMP8"
"GO:BP","negative regulation of blood vessel morphogenesis","GO:2000181","false","0.0001378853522820159","3.8604818669711527","108","844","16","21026","STAB1,STAT1,CD36,SEMA4A,PML,ALOX5,THBS1,PF4,SPARC,HLA-G,PPARG,COL4A2,DCN,FOXC1,ADAMTS9,CREB3L1"
"GO:BP","type II interferon production","GO:0032609","false","0.00014832265853267202","3.828792498843308","121","844","17","21026","IL27,CD274,PDCD1LG2,GAS6,IL18R1,TLR8,CD14,FZD5,TLR9,IL1R1,CR1,NOD2,SLC11A1,IL1B,PGLYRP1,NLRP6,IL10"
"GO:BP","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","GO:0002822","false","0.00015085448481970583","3.821441773964314","202","844","23","21026","LOXL3,FCGR1A,IL27,CD274,SECTM1,IL18R1,BCL6,FZD5,CD55,CEACAM1,IL1R1,ARG1,PLA2G4A,CR1,NOD2,SLC11A1,IL1B,CLEC6A,FUT7,HLA-G,CR1L,IL10,TREM2"
"GO:BP","negative regulation of vasculature development","GO:1901343","false","0.00015380256923321252","3.8130364096939684","109","844","16","21026","STAB1,STAT1,CD36,SEMA4A,PML,ALOX5,THBS1,PF4,SPARC,HLA-G,PPARG,COL4A2,DCN,FOXC1,ADAMTS9,CREB3L1"
"GO:BP","response to interferon-beta","GO:0035456","false","0.00015380256923321252","3.8130364096939684","35","844","9","21026","AIM2,IFITM1,IRF1,STAT1,IFITM3,MNDA,IFITM2,PLSCR1,ACOD1"
"GO:BP","canonical NF-kappaB signal transduction","GO:0007249","false","0.00016124589764677654","3.7925113256975402","308","844","30","21026","CASP1,TLR2,LTBR,SECTM1,TRIM21,ALPK1,GAPDH,TRIM25,TIFA,TLR8,PINK1,EDNRB,STAT1,CD36,TRIM22,S100A12,TLR9,TNFSF10,NOD2,FLOT1,IL1B,FLOT2,CARD16,CLEC6A,NLRP6,CLEC4D,LTF,TREM2,TRIM58,HTR2B"
"GO:BP","muscle system process","GO:0003012","false","0.00016320013071111382","3.7872794977445796","438","844","38","21026","GPER1,DSC2,KCNMA1,LTB4R,GSTO1,ASPH,P2RX1,EDNRB,MYL9,MAP2K6,NOL3,KCNJ2,DTNA,SCO2,IL1B,SCN1B,TNNI2,MYBPC3,KCNE1,DOCK4,TRPV4,SCN9A,MYOF,SCN2B,ADRA2A,FGF13,CALD1,PPARG,CHGA,TMOD1,MYH7,SLC6A8,RYR2,NOS1AP,KCNJ12,HTR2B,PRKAG3,ANK2"
"GO:BP","cellular response to external stimulus","GO:0071496","false","0.00017099916780913895","3.7670060031562573","75","844","13","21026","CASP1,LTBR,TLR5,TLR8,IRF1,FAS,KCNJ2,IL1B,CDA,CASP5,ITGB3,AQP1,COL1A1"
"GO:BP","phagocytosis, engulfment","GO:0006911","false","0.00017099916780913895","3.7670060031562573","54","844","11","21026","FCGR1A,CD300A,ITGAM,DOCK1,CD36,THBS1,AIF1,PPARG,MARCO,MSR1,TREM2"
"GO:BP","immune response-activating cell surface receptor signaling pathway","GO:0002429","false","0.00017735914929460967","3.7511464029875174","310","844","30","21026","DUSP3,FCER1G,TLR2,CD300A,C3AR1,ITGAM,TLR5,BMX,GBP1,FCN1,LIMK1,NFAM1,FPR1,CD14,TYROBP,NMI,CEACAM1,FFAR2,IFI35,CR1,MNDA,NOD2,FPR2,HCK,PLSCR1,LY96,CLEC6A,ACOD1,LTF,TREM2"
"GO:BP","viral life cycle","GO:0019058","false","0.00017735914929460967","3.7511464029875174","310","844","30","21026","CTSB,ICAM1,GAS6,TRIM21,TRIM25,IFITM1,CLEC5A,SRPK1,IFITM3,TRIM22,CD55,CR1,IFITM2,CAV2,PLSCR1,ANPEP,ITGB3,ITGB5,SLPI,CD209,APOBEC3B,LTF,MRC1,TRIM58,APOE,TMPRSS4,CHMP4C,IFI27,NECTIN4,NRP1"
"GO:BP","organic anion transport","GO:0015711","false","0.00019462134461074531","3.710809531291085","459","844","39","21026","MGST1,CA4,SLC6A12,SLC2A3,SLC26A8,AQP9,CD36,MAP2K6,CEACAM1,SLC22A1,FOLR1,PLA2G4A,SLC16A3,CR1,SLC51A,SLC11A1,IL1B,ACSL1,THBS1,CRABP2,TSPO2,CALHM6,PPARG,NTSR1,LRP2,SLCO2B1,ABCC11,ABCB11,SLC4A1,SLC1A3,SLC6A8,PLA2G2C,MTTP,CES1,SLC22A3,SNCA,APOE,ERFE,RHAG"
"GO:BP","defense response to Gram-negative bacterium","GO:0050829","false","0.00021490226310697856","3.667759010987395","100","844","15","21026","H2BC12,BPI,ELANE,TLR9,DEFA3,SLC11A1,CAMP,SELP,AZU1,DEFA4,CTSG,AQP1,CHGA,LTF,TREM2"
"GO:BP","regulation of humoral immune response","GO:0002920","false","0.00022942174152459078","3.6393654278613425","46","844","10","21026","CD55,SERPING1,CR1,NOD2,VSIG4,IL1B,ACOD1,CR1L,CD5L,TREM2"
"GO:BP","cellular component disassembly","GO:0022411","false","0.00023329674368580762","3.6320913229685905","446","844","38","21026","SMARCD3,DUSP3,IRAK3,GPER1,C1QB,TRIM21,ITGAM,MMP9,GBA1,ASPH,GABARAP,ELANE,NFE2,TOM1,MMP19,PLIN3,C1QA,FLOT1,SH3PXD2B,MMP14,TRPV4,MMP8,MMP2,SPTA1,NAV3,CTSG,FGF13,SPTB,TMOD1,FAP,C1QC,TREM2,TRIM58,HPN,CRACD,CHMP4C,MMP1,CTSV"
"GO:BP","lipopolysaccharide-mediated signaling pathway","GO:0031663","false","0.00023390542477404283","3.6309597058432095","56","844","11","21026","TLR2,CD14,CD36,BPI,MAPK14,CD55,CARD16,HCK,LY96,ACOD1,LTF"
"GO:BP","leukocyte migration involved in inflammatory response","GO:0002523","false","0.00023390542477404283","3.6309597058432095","21","844","7","21026","S100A9,ELANE,FFAR2,ALOX5,SLAMF8,FUT7,S100A8"
"GO:BP","regulation of lymphocyte mediated immunity","GO:0002706","false","0.0002347021970211","3.629482845000153","194","844","22","21026","FCGR1A,CD274,SECTM1,IL18R1,BCL6,FZD5,CD55,CEACAM1,IL18RAP,IL1R1,ARG1,CR1,NOD2,IL1B,RASGRP4,FUT7,CLEC12B,HLA-G,CR1L,CALHM6,IL10,TREM2"
"GO:BP","positive regulation of protein phosphorylation","GO:0001934","false","0.00026336556029679133","3.5794410173429654","483","844","40","21026","GPER1,FLT3,GAS6,ADAM9,PLAUR,FAM20A,MMP9,FAS,LRRK2,PARP9,PINK1,CD36,TMEM119,ELANE,S100A12,LIMK2,RALB,LILRA5,NOD2,SLC11A1,FLOT1,IL1B,THBS1,CLEC6A,OSM,NRG1,FAXDC2,ITGB3,ADRA2A,LTF,TREM2,SLC8A2,SPDYE16,NTRK3,RELN,SNCA,FGF8,SPDYC,LRP4,NRP1"
"GO:BP","innate immune response activating cell surface receptor signaling pathway","GO:0002220","false","0.0003008610642438017","3.5216340125862415","91","844","14","21026","TLR2,TLR5,FCN1,CD14,TYROBP,NMI,FFAR2,IFI35,NOD2,LY96,CLEC6A,ACOD1,LTF,TREM2"
"GO:BP","neurotransmitter transport","GO:0006836","false","0.00030334836165579493","3.5180583462804047","212","844","23","21026","MCTP1,GPER1,SLC6A12,LRRK2,P2RX1,SLC22A4,SLC22A1,DYSF,FLOT1,MCTP2,ITGB3,MYOF,RPH3A,SYN2,SLC1A3,SLC6A8,DOC2B,SLC22A3,SNCA,DGKI,SYT9,UNC13A,SYT1"
"GO:BP","mononuclear cell migration","GO:0071674","false","0.000307280313260731","3.512465263095752","227","844","24","21026","ICAM1,GAS6,C3AR1,GBA1,TRPM2,EDNRB,S100A12,CXCL16,FPR2,ALOX5,AZU1,THBS1,MMP14,SLAMF8,AIF1,FUT7,TRPV4,PF4,PADI2,MMP2,ITGB3,CTSG,CYP19A1,TREM2"
"GO:BP","regulation of nitric oxide biosynthetic process","GO:0045428","false","0.00032245068930188527","3.491536690335617","58","844","11","21026","TLR5,CLU,CD36,TSPO,DDAH2,IL1B,ASS1,IL10,APOE,NOS1AP,DDAH1"
"GO:BP","toll-like receptor signaling pathway","GO:0002224","false","0.00032586464947622517","3.486962750213335","80","844","13","21026","IRAK3,CD274,TLR2,CD300A,TLR5,TLR8,IRF1,S100A9,CD36,TLR9,LY96,NLRP6,S100A8"
"GO:BP","positive regulation of cell adhesion","GO:0045785","false","0.0003278912597094626","3.484270159758026","488","844","40","21026","SMARCD3,CD274,PDCD1LG2,ADAM9,PLAUR,MYO10,DOCK1,EMILIN2,CD36,VNN1,BCL6,ELANE,CD55,IGFBP2,CR1,NOD2,FLOT1,IL1B,FLOT2,ALOX5,SELP,AZU1,ST3GAL4,AIF1,FUT7,NRG1,ITGB3,SFN,TGM2,GLI3,SPTA1,CEACAM6,HLA-G,CTSG,CD209,PTPRU,MMRN1,IL10,FN1,NRP1"
"GO:BP","collagen metabolic process","GO:0032963","false","0.00032980727407238506","3.48173976999332","104","844","15","21026","ADAMTS2,CTSB,PRTN3,MMP9,MMP25,MMP19,MMP14,MMP8,MMP2,PPARG,FAP,COL1A1,COL1A2,MMP1,CREB3L1"
"GO:BP","endocrine process","GO:0050886","false","0.0003354088793426861","3.4744254444178058","92","844","14","21026","HCAR2,EDNRB,ECE1,TSPO,RETN,INHBB,IL1B,CTSG,AQP1,CYP19A1,PPARG,SUCNR1,ENPEP,CORIN"
"GO:BP","heart contraction","GO:0060047","false","0.000346918022385252","3.4597731379810726","244","844","25","21026","DSC2,GSTO1,ASPH,EDNRB,ADM,MAP2K6,KCNJ2,SCN1B,TNNI2,MYBPC3,KCNE1,SCN9A,SCN2B,FGF13,ATP1B2,CHGA,SLC8A2,MYH7,GJD3,RYR2,NOS1AP,KCNJ12,CORIN,ANK2,IRX3"
"GO:BP","respiratory burst","GO:0045730","false","0.0003543418761542429","3.4505775196735327","39","844","9","21026","GRN,S100A9,CD55,MPO,SLC11A1,NCF4,SLAMF8,HCK,TREM2"
"GO:BP","neutrophil mediated immunity","GO:0002446","false","0.0003543418761542429","3.4505775196735327","39","844","9","21026","ITGAM,ELANE,ARG1,FCAR,AZU1,ANXA3,CD177,NLRP6,CTSG"
"GO:BP","nitric oxide metabolic process","GO:0046209","false","0.0003651307703043379","3.4375515666386445","81","844","13","21026","TLR2,TLR5,CLU,MTARC1,CD36,TSPO,DDAH2,IL1B,ASS1,IL10,APOE,NOS1AP,DDAH1"
"GO:BP","reactive oxygen species metabolic process","GO:0072593","false","0.00039668282735457963","3.401556599996164","231","844","24","21026","HP,ITGAM,LRRK2,PLIN5,PINK1,TYROBP,CD36,MAPK14,TSPO,BST1,MPO,NCF4,SH3PXD2B,FPR2,ALOX5,THBS1,CD177,HBQ1,ACOD1,CBS,LPO,HBD,SNCA,MAOB"
"GO:BP","negative regulation of cell adhesion","GO:0007162","false","0.0003999943065189413","3.3979461903345483","293","844","28","21026","DUSP3,LOXL3,CD274,PDCD1LG2,CD300A,GBP1,IRF1,BCL6,CEACAM1,ARG1,CR1,VSIG4,THBS1,MMP14,TRPV4,MMP2,GLI3,HLA-G,CTSG,TARM1,DLC1,MUC1,ASS1,IL10,EPCAM,ADAMDEC1,ABCA12,COL1A1"
"GO:BP","reactive nitrogen species metabolic process","GO:2001057","false","0.00040735618456647494","3.3900256857539675","82","844","13","21026","TLR2,TLR5,CLU,MTARC1,CD36,TSPO,DDAH2,IL1B,ASS1,IL10,APOE,NOS1AP,DDAH1"
"GO:BP","response to lipoteichoic acid","GO:0070391","false","0.00040735618456647494","3.3900256857539675","10","844","5","21026","TLR2,CD14,CD36,MAPK14,TREM2"
"GO:BP","cellular response to lipoteichoic acid","GO:0071223","false","0.00040735618456647494","3.3900256857539675","10","844","5","21026","TLR2,CD14,CD36,MAPK14,TREM2"
"GO:BP","cellular response to toxic substance","GO:0097237","false","0.00040735618456647494","3.3900256857539675","132","844","17","21026","HP,MGST1,MTARC1,S100A9,GSTO1,PINK1,CD36,ALOX5AP,SLC22A1,MPO,SLC11A1,HBQ1,LPO,HBD,SLC22A3,APOE,TXNDC2"
"GO:BP","regulation of macrophage activation","GO:0043030","false","0.00042552617021028555","3.371073725289349","60","844","11","21026","GRN,LRRK2,BPI,CST7,PLA2G4A,VSIG4,THBS1,MMP8,IL10,TREM2,SNCA"
"GO:BP","regulation of nitric oxide metabolic process","GO:0080164","false","0.00042552617021028555","3.371073725289349","60","844","11","21026","TLR5,CLU,CD36,TSPO,DDAH2,IL1B,ASS1,IL10,APOE,NOS1AP,DDAH1"
"GO:BP","detection of bacterium","GO:0016045","false","0.00042735751101356264","3.3692086587036063","16","844","6","21026","TLR2,NLRC4,NAIP,NOD2,PGLYRP1,PGLYRP4"
"GO:BP","positive regulation of interleukin-1 production","GO:0032732","false","0.00042846277789087634","3.368086900832378","71","844","12","21026","AIM2,CASP1,TLR8,NLRC4,GBP5,TYROBP,CD36,FZD5,NAIP,LILRA5,NOD2,AZU1"
"GO:BP","negative regulation of blood coagulation","GO:0030195","false","0.0004476684600655013","3.349043502225949","50","844","10","21026","PLAUR,CEACAM1,SERPING1,THBS1,PF4,PLAU,FAP,TFPI,PROS1,APOE"
"GO:BP","apoptotic cell clearance","GO:0043277","false","0.0004476684600655013","3.349043502225949","50","844","10","21026","GAS6,FCN1,TYROBP,CD36,THBS1,C2,ITGB3,TGM2,MARCO,TREM2"
"GO:BP","positive regulation of NF-kappaB transcription factor activity","GO:0051092","false","0.0004483624797369104","3.348370737569036","120","844","16","21026","IRAK3,AIM2,TLR2,IL18R1,TRIM25,CLU,S100A9,NLRC4,TRIM22,S100A12,IL18RAP,NOD2,IL1B,CARD16,S100A8,LTF"
"GO:BP","positive regulation of cell-cell adhesion","GO:0022409","false","0.0004606462872652433","3.3366324248306007","328","844","30","21026","SMARCD3,CD274,PDCD1LG2,PLAUR,MYO10,EMILIN2,VNN1,BCL6,ELANE,CD55,IGFBP2,CR1,NOD2,FLOT1,IL1B,FLOT2,ALOX5,SELP,ST3GAL4,AIF1,FUT7,GLI3,SPTA1,CEACAM6,HLA-G,CTSG,CD209,PTPRU,MMRN1,IL10"
"GO:BP","neutral lipid metabolic process","GO:0006638","true","0.00048257099722471766","3.3164387829737785","134","844","17","21026","GPAT3,GK,CETP,PLIN5,SLC22A4,PLA2G4A,APOBR,ACSL1,PNPLA1,PCSK9,GK3,DGAT2,PLB1,MTTP,SNCA,APOE,DGKI"
"GO:BP","negative regulation of transport","GO:0051051","false","0.00048310341400919056","3.3159598934178196","412","844","35","21026","MCTP1,TLR2,CD300A,GRB10,PRTN3,ATG3,MMP9,RHBDF2,GSTO1,LRRK2,CD36,TSPO,TLR9,CEACAM1,FFAR2,DYSF,INHBB,IL1B,NECAB2,PCSK9,KCNE1,THBS1,PLSCR1,OSM,NRG1,ITGB3,BEST3,ADRA2A,CHGA,NTSR1,SFRP4,SNCA,APOE,MAOB,PPP3R2"
"GO:BP","nitric oxide biosynthetic process","GO:0006809","false","0.0004832154152840285","3.315859219531786","72","844","12","21026","TLR5,CLU,MTARC1,CD36,TSPO,DDAH2,IL1B,ASS1,IL10,APOE,NOS1AP,DDAH1"
"GO:BP","cell surface pattern recognition receptor signaling pathway","GO:0002752","false","0.0004832154152840285","3.315859219531786","72","844","12","21026","TLR2,TLR5,FCN1,CD14,NMI,FFAR2,IFI35,NOD2,LY96,ACOD1,LTF,TREM2"
"GO:BP","chemokine production","GO:0032602","false","0.0005043515390804835","3.2972666495395293","96","844","14","21026","TLR2,ELANE,TLR9,FFAR2,NOD2,IL1B,AZU1,FFAR3,AIF1,TRPV4,ACKR1,IL10,TREM2,ALOX15B"
"GO:BP","regulation of chemokine production","GO:0032642","false","0.0005043515390804835","3.2972666495395293","96","844","14","21026","TLR2,ELANE,TLR9,FFAR2,NOD2,IL1B,AZU1,FFAR3,AIF1,TRPV4,ACKR1,IL10,TREM2,ALOX15B"
"GO:BP","negative regulation of response to wounding","GO:1903035","false","0.0005043515390804835","3.2972666495395293","96","844","14","21026","PLAUR,CEACAM1,SERPING1,WFDC1,KREMEN1,ALOX5,THBS1,PF4,PLAU,FAP,TFPI,MMRN1,PROS1,APOE"
"GO:BP","regulation of interleukin-8 production","GO:0032677","false","0.0005058712454143461","3.2959600059300183","84","844","13","21026","TLR2,TLR5,TLR8,FCN1,CD14,BPI,ELANE,TLR9,FFAR2,NOD2,IL1B,IL10,F3"
"GO:BP","interleukin-8 production","GO:0032637","false","0.0005058712454143461","3.2959600059300183","84","844","13","21026","TLR2,TLR5,TLR8,FCN1,CD14,BPI,ELANE,TLR9,FFAR2,NOD2,IL1B,IL10,F3"
"GO:BP","leukotriene metabolic process","GO:0006691","false","0.0005112090642938888","3.2914014542668744","32","844","8","21026","LTA4H,TLR2,PTGR1,ALOX5AP,PLA2G4A,GGT1,ALOX5,GGTLC2"
"GO:BP","endodermal cell differentiation","GO:0035987","false","0.0005159515868113522","3.2873910475338253","51","844","10","21026","MMP9,ITGA7,MMP14,MMP8,MMP2,ITGB5,COL4A2,COL11A1,LAMA3,FN1"
"GO:BP","negative regulation of hemostasis","GO:1900047","false","0.0005159515868113522","3.2873910475338253","51","844","10","21026","PLAUR,CEACAM1,SERPING1,THBS1,PF4,PLAU,FAP,TFPI,PROS1,APOE"
"GO:BP","sterol transport","GO:0015918","false","0.0005258048877113138","3.279175381150564","109","844","15","21026","NPC2,CLU,CETP,CD36,TSPO,ABCA13,PCSK9,TSPO2,PPARG,MSR1,TREM2,MTTP,CES1,ABCA12,APOE"
"GO:BP","cellular detoxification","GO:1990748","false","0.000529037108874526","3.2765138636657687","122","844","16","21026","HP,MGST1,MTARC1,S100A9,GSTO1,CD36,ALOX5AP,SLC22A1,MPO,SLC11A1,HBQ1,LPO,HBD,SLC22A3,APOE,TXNDC2"
"GO:BP","detoxification","GO:0098754","false","0.0005331574578711639","3.273144511450415","149","844","18","21026","HP,MGST1,MTARC1,S100A9,GSTO1,CD36,ALOX5AP,SLC22A1,MPO,SLC11A1,MT1E,HBQ1,LPO,HBD,MT1G,SLC22A3,APOE,TXNDC2"
"GO:BP","cell-matrix adhesion","GO:0007160","false","0.000554328419648448","3.2562328551616395","237","844","24","21026","DUSP3,HPSE,CD63,ADAM9,ITGAM,ITGA9,ITGA2B,CD36,BCL6,BST1,COL17A1,ITGA7,THBS1,MMP14,ITGB3,ITGB4,ITGB5,CEACAM6,PLAU,DLC1,BCAM,FN1,ADAMTS9,NRP1"
"GO:BP","neutrophil chemotaxis","GO:0030593","false","0.0005644211365121704","3.2483967310999664","85","844","13","21026","FCER1G,C3AR1,ITGA9,S100A9,TNFAIP6,S100A12,BST1,NOD2,IL1B,PPBP,PF4,S100A8,PF4V1"
"GO:BP","heart process","GO:0003015","false","0.0005744657404553499","3.2407358663226904","253","844","25","21026","DSC2,GSTO1,ASPH,EDNRB,ADM,MAP2K6,KCNJ2,SCN1B,TNNI2,MYBPC3,KCNE1,SCN9A,SCN2B,FGF13,ATP1B2,CHGA,SLC8A2,MYH7,GJD3,RYR2,NOS1AP,KCNJ12,CORIN,ANK2,IRX3"
"GO:BP","negative regulation of lymphocyte activation","GO:0051250","false","0.0005792098888481657","3.2371640320396233","164","844","19","21026","DUSP3,LOXL3,CD274,PDCD1LG2,CD300A,IRF1,TYROBP,BCL6,SAMSN1,ARG1,CR1,MNDA,VSIG4,PGLYRP1,GLI3,HLA-G,CTSG,TARM1,IL10"
"GO:BP","respiratory burst involved in defense response","GO:0002679","false","0.0005952117479736444","3.225328505503549","17","844","6","21026","GRN,S100A9,MPO,SLAMF8,HCK,TREM2"
"GO:BP","negative regulation of interleukin-12 production","GO:0032695","false","0.0005952117479736444","3.225328505503549","17","844","6","21026","IRAK3,TLR8,LILRA5,NOD2,THBS1,IL10"
"GO:BP","cellular response to mechanical stimulus","GO:0071260","false","0.0006122323340044038","3.213083737612142","74","844","12","21026","CASP1,LTBR,TLR5,TLR8,IRF1,FAS,KCNJ2,IL1B,CASP5,ITGB3,AQP1,COL1A1"
"GO:BP","plasma membrane invagination","GO:0099024","false","0.0006300454270137439","3.200628136276339","63","844","11","21026","FCGR1A,CD300A,ITGAM,DOCK1,CD36,THBS1,AIF1,PPARG,MARCO,MSR1,TREM2"
"GO:BP","positive regulation of apoptotic signaling pathway","GO:2001235","false","0.0006623771448945215","3.1788946611528783","138","844","17","21026","GPER1,LTBR,S100A9,FAS,VNN1,G0S2,TNFSF10,INHBB,PML,THBS1,SEPTIN4,MMP2,NUPR1,ATF3,S100A8,PPARG,CTSV"
"GO:BP","regulation of platelet activation","GO:0010543","false","0.0006996808805524417","3.1550999934367527","53","844","10","21026","FCER1G,EMILIN2,CEACAM1,PLA2G4A,SELP,GP9,CTSG,MMRN1,APOE,CELA2A"
"GO:BP","positive regulation of MAPK cascade","GO:0043410","false","0.000716393148240879","3.144848576501688","456","844","37","21026","GPER1,ICAM1,FLT3,LTBR,GAS6,ADAM9,LRRK2,GADD45B,CD36,ELANE,S100A12,NAIP,GLIPR2,MAP2K6,TLR9,LILRA5,DOK3,NDST1,NOD2,IL1B,FPR2,NECAB2,CAV2,THBS1,TRPV4,OSM,NRG1,ITGB3,CAVIN3,ADRA2A,MARCO,TREM2,NTRK3,APOE,FGF8,HTR2B,NRP1"
"GO:BP","positive regulation of interleukin-8 production","GO:0032757","false","0.0007198892304467074","3.1427343234390874","64","844","11","21026","TLR2,TLR5,TLR8,FCN1,CD14,ELANE,TLR9,FFAR2,NOD2,IL1B,F3"
"GO:BP","carboxylic acid transport","GO:0046942","false","0.0007558701278592313","3.1215528177254037","355","844","31","21026","SLC6A12,SLC26A8,AQP9,CD36,MAP2K6,CEACAM1,SLC22A1,FOLR1,PLA2G4A,SLC16A3,SLC51A,SLC11A1,IL1B,ACSL1,THBS1,CRABP2,TSPO2,PPARG,NTSR1,LRP2,SLCO2B1,ABCC11,ABCB11,SLC1A3,SLC6A8,PLA2G2C,CES1,SLC22A3,SNCA,APOE,ERFE"
"GO:BP","response to peptide hormone","GO:0043434","false","0.0007571010403523917","3.1208461570399084","440","844","36","21026","SORT1,GPER1,LTA4H,TLR2,AGTRAP,CTSD,GRB10,RAB13,EDNRB,STAT1,TIMP1,MAPK14,ADM,RETN,IGFBP2,CEACAM1,ECHDC3,SOCS3,TNFSF10,INHBB,IL1B,PCSK9,CAV2,FFAR3,ALPL,FUT7,TRPV4,ITGB3,C1QTNF12,AANAT,PPARG,ASS1,IL10,COL1A1,ERFE,CELA2A"
"GO:BP","negative regulation of interleukin-1 production","GO:0032692","false","0.0007670075728594894","3.1152003481307418","34","844","8","21026","GAS6,IL1R2,CEACAM1,SERPINB1,PML,CARD16,IL10,TREM2"
"GO:BP","B cell mediated immunity","GO:0019724","false","0.0007670075728594894","3.1152003481307418","212","844","22","21026","FCGR1A,FCER1G,FCGR2A,CLU,TLR8,BCL6,CD55,SERPING1,CR1,NOD2,C1QA,C1R,C2,CFB,HLA-G,CR1L,FCGR3B,IL10,C1QC,TREM2,IGHV4-28,IGHV2-70"
"GO:BP","regulation of ERK1 and ERK2 cascade","GO:0070372","false","0.0007670075728594894","3.1152003481307418","274","844","26","21026","DUSP3,GPER1,ICAM1,GAS6,GBP1,CD36,GLIPR2,TLR9,CEACAM1,NOD2,IL1B,FPR2,NECAB2,TRPV4,NRG1,NLRP6,ITGB3,CAVIN3,ATF3,MARCO,TREM2,APOE,FN1,FGF8,HTR2B,NRP1"
"GO:BP","organic acid transport","GO:0015849","false","0.0007879134479636056","3.103521486998137","356","844","31","21026","SLC6A12,SLC26A8,AQP9,CD36,MAP2K6,CEACAM1,SLC22A1,FOLR1,PLA2G4A,SLC16A3,SLC51A,SLC11A1,IL1B,ACSL1,THBS1,CRABP2,TSPO2,PPARG,NTSR1,LRP2,SLCO2B1,ABCC11,ABCB11,SLC1A3,SLC6A8,PLA2G2C,CES1,SLC22A3,SNCA,APOE,ERFE"
"GO:BP","negative regulation of coagulation","GO:0050819","false","0.0008073316751704435","3.092948007900737","54","844","10","21026","PLAUR,CEACAM1,SERPING1,THBS1,PF4,PLAU,FAP,TFPI,PROS1,APOE"
"GO:BP","regulation of hemopoiesis","GO:1903706","false","0.0008291838918244831","3.0813491433361255","425","844","35","21026","SMARCD3,LOXL3,H4C9,IL27,GAS6,H4C4,HOXA9,NFAM1,IRF1,LILRB3,TYROBP,STAT1,TNFAIP6,VNN1,BCL6,MAPK14,TLR9,CEACAM1,CR1,FES,H4C5,MMP14,SLAMF8,PGLYRP1,PF4,FAXDC2,H4C8,GLI3,HLA-G,FAM210B,LTF,IL10,C1QC,TREM2,ERFE"
"GO:BP","negative regulation of chemotaxis","GO:0050922","false","0.0008397991460722809","3.0758245712987993","44","844","9","21026","DUSP3,TNFAIP6,ELANE,THBS1,SLAMF8,AIF1,PADI2,CYP19A1,NRP1"
"GO:BP","regulation of inflammatory response to antigenic stimulus","GO:0002861","false","0.0008397991460722809","3.0758245712987993","44","844","9","21026","FCGR1A,RHBDF2,MAPK14,NOD2,HCK,FUT7,NLRP6,IL10,TREM2"
"GO:BP","monoamine transport","GO:0015844","false","0.0008686311128118918","3.0611646190441","77","844","12","21026","P2RX1,PINK1,SLC22A1,FFAR3,ITGB3,TGM2,ADRA2A,CHGA,SLC22A3,SNCA,MAOB,SYT1"
"GO:BP","cardiac muscle contraction","GO:0060048","false","0.0009124834861373241","3.039774986536509","142","844","17","21026","DSC2,GSTO1,ASPH,MAP2K6,KCNJ2,SCN1B,TNNI2,MYBPC3,KCNE1,SCN9A,SCN2B,FGF13,CHGA,MYH7,RYR2,NOS1AP,ANK2"
"GO:BP","regulation of neuroinflammatory response","GO:0150077","false","0.0009358633080568775","3.0287875795650927","35","844","8","21026","GRN,MMP9,LRRK2,CST7,IL1B,MMP8,NUPR1,TREM2"
"GO:BP","response to nutrient","GO:0007584","false","0.0009558844361885531","3.0195946095642103","171","844","19","21026","GAS6,TRIM25,KYNU,STAT1,ALDH1A2,TSPO,IGFBP2,FOLR1,NOD2,FES,ACSL1,ALPL,C2,MLXIPL,F5,PPARG,ASS1,CBS,COL1A1"
"GO:BP","granulocyte chemotaxis","GO:0071621","false","0.0009630947711367229","3.0163309750181466","129","844","16","21026","FCER1G,C3AR1,ITGA9,S100A9,TNFAIP6,S100A12,BST1,NOD2,IL1B,PPBP,ADGRE2,THBS1,TRPV4,PF4,S100A8,PF4V1"
