"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"REAC","Activation of Matrix Metalloproteinases","REAC:R-HSA-1592389","false","0.0006857947067881768","3.163805871250176","33","604","10","11004","MMP9,TIMP1,ELANE,MMP25,MMP14,MMP8,MMP2,CTSG,MMP1,CTSV"
"REAC","Syndecan interactions","REAC:R-HSA-3000170","false","0.0007715336305784477","3.112645138614034","27","604","9","11004","SDC3,THBS1,ITGB3,ITGB4,ITGB5,SDC1,COL1A1,FN1,COL1A2"
"REAC","RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function","REAC:R-HSA-8936459","false","0.0010725358657671768","2.969588176024978","95","604","17","11004","H2BC12,H4C9,H2BC6,H4C4,ITGA2B,MYL9,H2AC8,NFE2,H2BC12L,H2BC5,H3C13,H4C5,THBS1,PF4,H4C8,H2BC17,H3C14"
"REAC","Platelet degranulation ","REAC:R-HSA-114608","false","0.0011736786187103046","2.930450807030759","126","604","20","11004","GAS6,CD63,CLU,LHFPL2,ITGA2B,CD36,TIMP1,SERPINA1,SERPING1,PPBP,SELP,THBS1,PF4,ITGB3,LY6G6F,SPARC,F5,MMRN1,PROS1,FN1"
"REAC","Cell surface interactions at the vascular wall","REAC:R-HSA-202733","false","0.001216470756881374","2.914898326747715","192","604","26","11004","FCER1G,GAS6,SELL,ITGAM,CEACAM3,CEACAM1,SLC16A3,SELP,SDC3,CD177,PF4,ITGB3,CEACAM6,SDC1,ATP1B2,CEACAM8,PF4V1,OLR1,EPCAM,PROS1,COL1A1,GYPB,FN1,COL1A2,MMP1,IGHV2-70"
"REAC","MET activates PTK2 signaling","REAC:R-HSA-8874081","false","0.0014212650804264755","2.8473249141696395","30","604","9","11004","COL27A1,COL11A1,LAMA3,COL1A1,FN1,LAMA4,COL1A2,COL2A1,LAMC2"
"REAC","Response to elevated platelet cytosolic Ca2+","REAC:R-HSA-76005","false","0.0018053512510470592","2.7434382887440605","131","604","20","11004","GAS6,CD63,CLU,LHFPL2,ITGA2B,CD36,TIMP1,SERPINA1,SERPING1,PPBP,SELP,THBS1,PF4,ITGB3,LY6G6F,SPARC,F5,MMRN1,PROS1,FN1"
"REAC","Interferon gamma signaling","REAC:R-HSA-877300","false","0.0018547331514117181","2.731718565405193","91","604","16","11004","GBP2,FCGR1A,ICAM1,TRIM21,TRIM25,GBP1,IRF1,IFI30,GBP5,TRIM22,GBP3,SOCS3,PML,GBP6,GBP4,HLA-G"
"REAC","Formation of Fibrin Clot (Clotting Cascade)","REAC:R-HSA-140877","false","0.0019740811371296184","2.704635001269467","39","604","10","11004","PRTN3,SERPING1,GP9,CD177,PF4,F5,PF4V1,TFPI,F3,PROS1"
"REAC","Scavenging by Class A Receptors","REAC:R-HSA-3000480","false","0.002250045194937361","2.647808758459847","19","604","7","11004","FTL,MARCO,MSR1,COL4A2,COL1A1,APOE,COL1A2"
"REAC","Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell","REAC:R-HSA-198933","false","0.0028735757601592205","2.541577348457073","182","604","24","11004","FCGR1A,ICAM1,CD300A,SELL,IFITM1,LILRB3,TYROBP,OSCAR,SIGLEC9,COL17A1,LILRA5,LILRA6,TREML1,CLEC2B,CD300LD,HLA-G,TREML4,SIGLEC11,TREM2,LILRB5,COL1A1,COL1A2,COL2A1,IGHV2-70"
"REAC","Replacement of protamines by nucleosomes in the male pronucleus","REAC:R-HSA-9821993","false","0.0032660378401603717","2.485978787854818","42","604","10","11004","H2BC12,H4C9,H2BC6,H4C4,SRPK1,H2BC12L,H2BC5,H4C5,H4C8,H2BC17"
"REAC","Binding and Uptake of Ligands by Scavenger Receptors","REAC:R-HSA-2173782","false","0.0032660378401603717","2.485978787854818","97","604","16","11004","HP,STAB1,APOL1,SCARF1,CD163,FTL,CD36,SPARC,MARCO,MSR1,COL4A2,HPR,COL1A1,APOE,COL1A2,IGHV2-70"
"REAC","Platelet activation, signaling and aggregation","REAC:R-HSA-76002","false","0.00384237803747288","2.4153999087320956","259","604","30","11004","FCER1G,GAS6,CD63,CLU,LHFPL2,ITGA2B,CD36,CLEC1B,TIMP1,MAPK14,SERPINA1,SERPING1,PLA2G4A,PPBP,SELP,THBS1,GP9,PF4,ITGB3,LY6G6F,SPARC,MPIG6B,F5,ADRA2A,MMRN1,PROS1,COL1A1,DGKI,FN1,COL1A2"
"REAC","Amyloid fiber formation","REAC:R-HSA-977225","false","0.004243221973972026","2.3723042485657877","110","604","17","11004","H2BC12,H4C9,H2BC6,H4C4,PSENEN,UBE2L6,H2AC8,H2BC12L,H2BC5,H3C13,H4C5,H4C8,LTF,H2BC17,H3C14,SNCA,APOE"
"REAC","RNA Polymerase I Promoter Opening","REAC:R-HSA-73728","false","0.0047899202574822435","2.3196717166530165","62","604","12","11004","H2BC12,H4C9,H2BC6,H4C4,H2AC8,H2BC12L,H2BC5,H3C13,H4C5,H4C8,H2BC17,H3C14"
"REAC","Signaling by Interleukins","REAC:R-HSA-449147","false","0.0047899202574822435","2.3196717166530165","476","604","46","11004","DUSP3,IRAK3,IL27,CASP1,ICAM1,IL1R2,ALPK1,ITGAM,IL18R1,TIFA,PRTN3,MMP9,GSTO1,FPR1,STAT1,CD36,TIMP1,BCL6,MAPK14,S100A12,MAP2K6,PSMB9,IL18RAP,IL1R1,LMNB1,SOCS3,NOD2,CEBPD,IL1B,H3C13,ALOX5,HCK,LCN2,OSM,MMP2,CA1,SDC1,CTSG,MUC1,IL10,H3C14,LIFR,FN1,COL1A2,MAOA,MMP1"
"REAC","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","REAC:R-HSA-381426","false","0.005240206870854737","2.280651567768704","124","604","18","11004","APOL1,GAS6,VCAN,FAM20A,NUCB1,TIMP1,SERPINA1,IGFBP2,IGFBP7,CKAP4,PCSK9,FSTL1,MMP2,CTSG,F5,APOE,FN1,MMP1"
"REAC","DNA methylation","REAC:R-HSA-5334118","false","0.005832109132168315","2.234174357965964","64","604","12","11004","H2BC12,H4C9,H2BC6,H4C4,H2AC8,H2BC12L,H2BC5,H3C13,H4C5,H4C8,H2BC17,H3C14"
"REAC","HDACs deacetylate histones","REAC:R-HSA-3214815","false","0.005962495211823999","2.2245719567114524","94","604","15","11004","H2BC12,H4C9,H2BC6,H4C4,SAP30,H2BC18,H2AC8,H2BC5,H3C13,H4C5,H2AC13,H4C8,H2BC17,H3C14,H2AC16"
"REAC","Type I hemidesmosome assembly","REAC:R-HSA-446107","false","0.005962495211823999","2.2245719567114524","11","604","5","11004","COL17A1,CD151,ITGB4,LAMA3,LAMC2"
"REAC","MyD88 deficiency (TLR2/4)","REAC:R-HSA-5602498","false","0.006636048916849759","2.1780904212854675","17","604","6","11004","TLR2,S100A9,CD14,CD36,LY96,S100A8"
"REAC","Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3","REAC:R-HSA-5625886","false","0.00711633521933653","2.147743602398242","66","604","12","11004","H2BC12,H4C9,H2BC6,H4C4,H2AC8,H2BC12L,H2BC5,H3C13,H4C5,H4C8,H2BC17,H3C14"
"REAC","SIRT1 negatively regulates rRNA expression","REAC:R-HSA-427359","false","0.007717526288668163","2.1125218824802596","67","604","12","11004","H2BC12,H4C9,H2BC6,H4C4,H2AC8,H2BC12L,H2BC5,H3C13,H4C5,H4C8,H2BC17,H3C14"
"REAC","Collagen biosynthesis and modifying enzymes","REAC:R-HSA-1650814","false","0.007717526288668163","2.1125218824802596","67","604","12","11004","ADAMTS2,PLOD1,P4HA2,COL17A1,COL27A1,PLOD2,PCOLCE2,COL4A2,COL11A1,COL1A1,COL1A2,COL2A1"
"REAC","MET promotes cell motility","REAC:R-HSA-8875878","false","0.007717526288668163","2.1125218824802596","40","604","9","11004","COL27A1,COL11A1,LAMA3,COL1A1,FN1,LAMA4,COL1A2,COL2A1,LAMC2"
"REAC","Toll-like Receptor Cascades","REAC:R-HSA-168898","false","0.007849991527824896","2.1051308119707834","165","604","21","11004","DUSP3,IRAK3,CTSB,TLR2,ALPK1,ITGAM,TLR5,TIFA,TLR8,S100A9,CD14,CD36,BPI,MAPK14,S100A12,MAP2K6,TLR9,NOD2,LY96,S100A8,CTSV"
"REAC","Regulated Necrosis","REAC:R-HSA-5218859","false","0.007849991527824896","2.1051308119707834","58","604","11","11004","CASP1,CASP4,IRF1,FAS,ELANE,TNFSF10,FLOT1,IL1B,FLOT2,CASP5,CHMP4C"
"REAC","IRAK4 deficiency (TLR2/4)","REAC:R-HSA-5603041","false","0.00805027795345935","2.0941891244060886","18","604","6","11004","TLR2,S100A9,CD14,CD36,LY96,S100A8"
"REAC","Assembly of the ORC complex at the origin of replication","REAC:R-HSA-68616","false","0.008103739961446072","2.091314503373464","68","604","12","11004","H2BC12,H4C9,H2BC6,H4C4,H2AC8,H2BC12L,H2BC5,H3C13,H4C5,H4C8,H2BC17,H3C14"
"REAC","Packaging Of Telomere Ends","REAC:R-HSA-171306","false","0.010273052386906005","1.9883004972176797","51","604","10","11004","H2BC12,H4C9,H2BC6,H4C4,H2AC8,H2BC12L,H2BC5,H4C5,H4C8,H2BC17"
"REAC","Chromatin modifications during the maternal to zygotic transition (MZT)","REAC:R-HSA-9821002","false","0.010273052386906005","1.9883004972176797","70","604","12","11004","H2BC12,H4C9,H2BC6,H4C4,H2AC8,H2BC12L,H2BC5,H3C13,H4C5,H4C8,H2BC17,H3C14"
"REAC","HCMV Late Events","REAC:R-HSA-9610379","false","0.011070240624946775","1.9558429391076506","113","604","16","11004","H2BC12,H4C9,H2BC6,H4C4,H2BC18,H2AC8,CEBPD,H2BC5,H3C13,H4C5,H2AC13,H4C8,H2BC17,H3C14,CHMP4C,H2AC16"
"REAC","Erythrocytes take up carbon dioxide and release oxygen","REAC:R-HSA-1237044","false","0.011070240624946775","1.9558429391076506","13","604","5","11004","CA4,CA1,AQP1,SLC4A1,RHAG"
"REAC","O2/CO2 exchange in erythrocytes","REAC:R-HSA-1480926","false","0.011070240624946775","1.9558429391076506","13","604","5","11004","CA4,CA1,AQP1,SLC4A1,RHAG"
"REAC","Condensation of Prophase Chromosomes","REAC:R-HSA-2299718","false","0.011743503241308505","1.930202328010554","72","604","12","11004","H2BC12,H4C9,H2BC6,H4C4,H2AC8,H2BC12L,H2BC5,H3C13,H4C5,H4C8,H2BC17,H3C14"
"REAC","Pyroptosis","REAC:R-HSA-5620971","false","0.011743503241308505","1.930202328010554","27","604","7","11004","CASP1,CASP4,IRF1,ELANE,IL1B,CASP5,CHMP4C"
"REAC","Defective pyroptosis","REAC:R-HSA-9710421","false","0.011743503241308505","1.930202328010554","72","604","12","11004","H2BC12,H4C9,H2BC6,H4C4,H2AC8,H2BC12L,H2BC5,H3C13,H4C5,H4C8,H2BC17,H3C14"
"REAC","PRC2 methylates histones and DNA","REAC:R-HSA-212300","false","0.011743503241308505","1.930202328010554","72","604","12","11004","H2BC12,H4C9,H2BC6,H4C4,H2AC8,H2BC12L,H2BC5,H3C13,H4C5,H4C8,H2BC17,H3C14"
"REAC","RHO GTPases activate PKNs","REAC:R-HSA-5625740","false","0.011923478132516215","1.9235970404495635","93","604","14","11004","H2BC12,H4C9,H2BC6,H4C4,MYL9,H2AC8,H2BC12L,H2BC5,H3C13,H4C5,H4C8,SFN,H2BC17,H3C14"
"REAC","Cleavage of the damaged purine","REAC:R-HSA-110331","false","0.013346108921739378","1.8746453350586525","54","604","10","11004","H2BC12,H4C9,H2BC6,H4C4,H2AC8,H2BC12L,H2BC5,H4C5,H4C8,H2BC17"
"REAC","Depurination","REAC:R-HSA-73927","false","0.013346108921739378","1.8746453350586525","54","604","10","11004","H2BC12,H4C9,H2BC6,H4C4,H2AC8,H2BC12L,H2BC5,H4C5,H4C8,H2BC17"
"REAC","Integrin cell surface interactions","REAC:R-HSA-216083","false","0.013346108921739378","1.8746453350586525","84","604","13","11004","ICAM1,ITGAM,ITGA9,ITGA2B,ITGA7,THBS1,ITGB3,ITGB5,COL4A2,COL1A1,FN1,COL1A2,COL2A1"
"REAC","Recognition and association of DNA glycosylase with site containing an affected purine","REAC:R-HSA-110330","false","0.013346108921739378","1.8746453350586525","54","604","10","11004","H2BC12,H4C9,H2BC6,H4C4,H2AC8,H2BC12L,H2BC5,H4C5,H4C8,H2BC17"
"REAC","ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression","REAC:R-HSA-427389","false","0.015522718373409858","1.80903222178961","75","604","12","11004","H2BC12,H4C9,H2BC6,H4C4,H2AC8,H2BC12L,H2BC5,H3C13,H4C5,H4C8,H2BC17,H3C14"
"REAC","Meiotic synapsis","REAC:R-HSA-1221632","false","0.017256147194765113","1.763056163362071","76","604","12","11004","H2BC12,H4C9,H2BC6,H4C4,H2AC8,H2BC12L,LMNB1,H2BC5,H4C5,H4C8,H2BC17,SYCE3"
"REAC","Regulation of TLR by endogenous ligand","REAC:R-HSA-5686938","false","0.01840241222362386","1.73512524510219","22","604","6","11004","TLR2,S100A9,CD14,CD36,LY96,S100A8"
"REAC","Anchoring fibril formation","REAC:R-HSA-2214320","false","0.01840241222362386","1.73512524510219","15","604","5","11004","COL4A2,LAMA3,COL1A1,COL1A2,LAMC2"
"REAC","Common Pathway of Fibrin Clot Formation","REAC:R-HSA-140875","false","0.01840241222362386","1.73512524510219","22","604","6","11004","PRTN3,CD177,PF4,F5,PF4V1,PROS1"
"REAC","HCMV Infection","REAC:R-HSA-9609646","false","0.019924454368449095","1.7006135629314145","158","604","19","11004","H2BC12,H4C9,H2BC6,H4C4,H2BC18,H2AC8,CEBPD,H2BC5,PML,H3C13,H4C5,H2AC13,H4C8,H2BC17,H3C14,CHMP4C,H2AC16,DYNC1I1,TUBB2B"
"REAC","HCMV Early Events","REAC:R-HSA-9609690","false","0.019924454368449095","1.7006135629314145","134","604","17","11004","H2BC12,H4C9,H2BC6,H4C4,H2BC18,H2AC8,H2BC5,PML,H3C13,H4C5,H2AC13,H4C8,H2BC17,H3C14,H2AC16,DYNC1I1,TUBB2B"
"REAC","Transcriptional regulation by RUNX1","REAC:R-HSA-8878171","false","0.020219153137545923","1.6942370384281469","234","604","25","11004","SMARCD3,H2BC12,H4C9,H2BC6,H4C4,ITGA2B,MYL9,H2AC8,PSMB9,NFE2,H2BC12L,SOCS3,CR1,H2BC5,PML,PHC2,H3C13,H4C5,THBS1,PF4,H4C8,H2BC17,H3C14,LIFR,CTSV"
"REAC","Cleavage of the damaged pyrimidine ","REAC:R-HSA-110329","false","0.02282366911354729","1.641614537495486","59","604","10","11004","H2BC12,H4C9,H2BC6,H4C4,H2AC8,H2BC12L,H2BC5,H4C5,H4C8,H2BC17"
"REAC","Recognition and association of DNA glycosylase with site containing an affected pyrimidine","REAC:R-HSA-110328","false","0.02282366911354729","1.641614537495486","59","604","10","11004","H2BC12,H4C9,H2BC6,H4C4,H2AC8,H2BC12L,H2BC5,H4C5,H4C8,H2BC17"
"REAC","Depyrimidination","REAC:R-HSA-73928","false","0.02282366911354729","1.641614537495486","59","604","10","11004","H2BC12,H4C9,H2BC6,H4C4,H2AC8,H2BC12L,H2BC5,H4C5,H4C8,H2BC17"
"REAC","Pre-NOTCH Transcription and Translation","REAC:R-HSA-1912408","false","0.024924420021775646","1.603374938704291","92","604","13","11004","H2BC12,H4C9,H2BC6,H4C4,H2AC8,H2BC12L,H2BC5,H3C13,H4C5,H4C8,H2BC17,H3C14,NOTCH3"
"REAC","Diseases of Immune System","REAC:R-HSA-5260271","false","0.024924420021775646","1.603374938704291","32","604","7","11004","TLR2,TLR5,S100A9,CD14,CD36,LY96,S100A8"
"REAC","Organic cation transport","REAC:R-HSA-549127","false","0.024924420021775646","1.603374938704291","10","604","4","11004","SLC22A4,SLC22A1,SLC22A16,SLC22A3"
"REAC","Diseases associated with the TLR signaling cascade","REAC:R-HSA-5602358","false","0.024924420021775646","1.603374938704291","32","604","7","11004","TLR2,TLR5,S100A9,CD14,CD36,LY96,S100A8"
"REAC","Base-Excision Repair, AP Site Formation","REAC:R-HSA-73929","false","0.024924420021775646","1.603374938704291","60","604","10","11004","H2BC12,H4C9,H2BC6,H4C4,H2AC8,H2BC12L,H2BC5,H4C5,H4C8,H2BC17"
"REAC","Antigen processing-Cross presentation","REAC:R-HSA-1236975","false","0.028445574073107605","1.5459852971126964","105","604","14","11004","FCGR1A,TLR2,TAP1,S100A9,CD14,CD36,PSMB9,NCF4,LY96,ITGB5,HLA-G,S100A8,MRC1,CTSV"
"REAC","Muscle contraction","REAC:R-HSA-397014","false","0.028445574073107605","1.5459852971126964","203","604","22","11004","ASPH,MYL9,KCND1,KCNJ2,DYSF,SCN1B,TNNI2,MYBPC3,KCNE1,SCN9A,ITGB5,SCN2B,FGF13,ATP1B2,CALD1,TMOD1,SLC8A2,CES1,MYBPC1,RYR2,KCNJ12,CORIN"
"REAC","Metabolism of Angiotensinogen to Angiotensins","REAC:R-HSA-2022377","false","0.028445574073107605","1.5459852971126964","17","604","5","11004","CTSD,ANPEP,CTSG,CES1,ENPEP"
"REAC","Post-translational protein phosphorylation","REAC:R-HSA-8957275","false","0.033572338777552654","1.474018403083078","107","604","14","11004","APOL1,GAS6,VCAN,FAM20A,NUCB1,TIMP1,SERPINA1,IGFBP7,CKAP4,PCSK9,FSTL1,F5,APOE,FN1"
"REAC","Pre-NOTCH Expression and Processing","REAC:R-HSA-1912422","false","0.036240309424395815","1.4408081029175759","108","604","14","11004","H2BC12,H4C9,H2BC6,H4C4,H2AC8,H2BC12L,H2BC5,H3C13,H4C5,ST3GAL4,H4C8,H2BC17,H3C14,NOTCH3"
"REAC","Crosslinking of collagen fibrils","REAC:R-HSA-2243919","false","0.03628395885466585","1.440285334210128","18","604","5","11004","LOXL3,LOXL1,COL4A2,COL1A1,COL1A2"
"REAC","Meiotic recombination","REAC:R-HSA-912446","false","0.03828563016172676","1.4169642002480278","86","604","12","11004","H2BC12,H4C9,H2BC6,H4C4,H2AC8,H2BC12L,H2BC5,H3C13,H4C5,H4C8,H2BC17,H3C14"
"REAC","Interferon Signaling","REAC:R-HSA-913531","false","0.04007867731525334","1.397086619580069","263","604","26","11004","GBP2,FCGR1A,ICAM1,TRIM21,TRIM25,GBP1,IFITM1,IRF1,IFI30,UBE2L6,GBP5,STAT1,IFITM3,TRIM22,MAP2K6,GBP3,IFI35,SOCS3,IFITM2,PML,GBP6,GBP4,HLA-G,SNCA,IFI27,TUBB2B"
"REAC","Diseases of hemostasis","REAC:R-HSA-9671793","false","0.04051729202783124","1.392359588402331","19","604","5","11004","TPST1,SERPING1,GP9,COL1A1,COL1A2"
"REAC","Transcriptional regulation of granulopoiesis","REAC:R-HSA-9616222","false","0.04051729202783124","1.392359588402331","87","604","12","11004","H2BC12,H4C9,H2BC6,H4C4,H2AC8,H2BC12L,H2BC5,H3C13,H4C5,H4C8,H2BC17,H3C14"
"REAC","Toll Like Receptor TLR6:TLR2 Cascade","REAC:R-HSA-168188","false","0.04051729202783124","1.392359588402331","111","604","14","11004","DUSP3,IRAK3,TLR2,ALPK1,TIFA,S100A9,CD14,CD36,MAPK14,S100A12,MAP2K6,NOD2,LY96,S100A8"
"REAC","MyD88:MAL(TIRAP) cascade initiated on plasma membrane","REAC:R-HSA-166058","false","0.04051729202783124","1.392359588402331","111","604","14","11004","DUSP3,IRAK3,TLR2,ALPK1,TIFA,S100A9,CD14,CD36,MAPK14,S100A12,MAP2K6,NOD2,LY96,S100A8"
"REAC","Complement cascade","REAC:R-HSA-166658","false","0.04051729202783124","1.392359588402331","111","604","14","11004","C3AR1,CLU,CFP,FCN1,ELANE,CD55,SERPING1,CR1,C1QA,C2,CFB,C1QC,PROS1,IGHV2-70"
"REAC","Oxidative Stress Induced Senescence","REAC:R-HSA-2559580","false","0.04051729202783124","1.392359588402331","122","604","15","11004","H2BC12,H4C9,H2BC6,H4C4,MAPK14,H2AC8,MAP2K6,H2BC12L,H2BC5,PHC2,H3C13,H4C5,H4C8,H2BC17,H3C14"
"REAC","Inhibition of DNA recombination at telomere","REAC:R-HSA-9670095","false","0.04051729202783124","1.392359588402331","66","604","10","11004","H2BC12,H4C9,H2BC6,H4C4,H2AC8,H2BC12L,H2BC5,H4C5,H4C8,H2BC17"
"REAC","B-WICH complex positively regulates rRNA expression","REAC:R-HSA-5250924","false","0.04396068034358635","1.35693559497514","89","604","12","11004","H2BC12,H4C9,H2BC6,H4C4,H2AC8,H2BC12L,H2BC5,H3C13,H4C5,H4C8,H2BC17,H3C14"
"REAC","Regulation of Complement cascade","REAC:R-HSA-977606","false","0.04530013632765425","1.343900491005736","101","604","13","11004","C3AR1,CLU,CFP,ELANE,CD55,SERPING1,CR1,C1QA,C2,CFB,C1QC,PROS1,IGHV2-70"
"REAC","RNA Polymerase I Promoter Escape","REAC:R-HSA-73772","false","0.046846140603521665","1.3293261824418394","90","604","12","11004","H2BC12,H4C9,H2BC6,H4C4,H2AC8,H2BC12L,H2BC5,H3C13,H4C5,H4C8,H2BC17,H3C14"
"REAC","Formation of the beta-catenin:TCF transactivating complex","REAC:R-HSA-201722","false","0.046846140603521665","1.3293261824418394","90","604","12","11004","H2BC12,H4C9,H2BC6,H4C4,H2AC8,H2BC12L,H2BC5,H3C13,H4C5,H4C8,H2BC17,H3C14"
"REAC","Toll Like Receptor 2 (TLR2) Cascade","REAC:R-HSA-181438","false","0.04742834404747827","1.3239620384009896","114","604","14","11004","DUSP3,IRAK3,TLR2,ALPK1,TIFA,S100A9,CD14,CD36,MAPK14,S100A12,MAP2K6,NOD2,LY96,S100A8"
"REAC","Toll Like Receptor TLR1:TLR2 Cascade","REAC:R-HSA-168179","false","0.04742834404747827","1.3239620384009896","114","604","14","11004","DUSP3,IRAK3,TLR2,ALPK1,TIFA,S100A9,CD14,CD36,MAPK14,S100A12,MAP2K6,NOD2,LY96,S100A8"
"REAC","DNA Damage/Telomere Stress Induced Senescence","REAC:R-HSA-2559586","false","0.04742834404747827","1.3239620384009896","79","604","11","11004","H2BC12,H4C9,H2BC6,H4C4,H2AC8,H2BC12L,LMNB1,H2BC5,H4C5,H4C8,H2BC17"
