"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","positive regulation of inflammatory response","GO:0050729","false","2.2150805861937635e-11","10.654610469213988","153","1336","38","21026","GBP2,AIM2,FCGR1A,CASP1,TLR2,GRN,CASP4,GBP1,S100A9,LRRK2,NLRC4,GBP5,NMI,S100A12,NAIP,STAP1,CCR7,ALOX5AP,GBP3,TLR9,FFAR2,LILRA5,IFI35,IL1B,CD28,CASP5,FFAR3,TRPV4,OSM,MMP8,NLRP6,NUPR1,S100A8,GPRC5B,TREM2,SUCNR1,SNCA,IL6"
"GO:BP","immune response-activating signaling pathway","GO:0002757","false","1.589102111191138e-10","9.798848195365284","494","1336","75","21026","DUSP3,BLK,CD79A,FCMR,IRAK3,GBP2,CD19,AIM2,CD22,CASP1,CD274,FCER1G,TLR2,CD79B,BANK1,CD300A,BLNK,C3AR1,ALPK1,ITGAM,TLR5,TRIM25,FCRL3,ICOSLG,TIFA,BMX,MS4A1,CD72,TLR8,GBP1,FCN1,LIMK1,NFAM1,IRF1,CLEC4E,IGHM,S100A9,FPR1,NLRC4,CD14,GBP5,CR2,TYROBP,CD36,BTNL9,NMI,NAIP,STAP1,CCR7,MAP2K6,TLR9,CEACAM1,FFAR2,IFI35,CR1,MNDA,NOD2,FLOT1,FPR2,GCSAM,CD28,HCK,PLSCR1,LY96,CLEC6A,NLRP6,PAWR,TREML4,ACOD1,S100A8,LTF,TREM2,ZNF683,TSPAN6,LGR4"
"GO:BP","macrophage activation","GO:0042116","false","3.8249945890336675e-10","9.417369174877548","109","1336","30","21026","TLR2,ITGAM,CLU,GRN,FCER2,CD200,LRRK2,TYROBP,BPI,NMI,STAP1,CST7,TLR9,PLA2G4A,IFI35,DYSF,C1QA,SLC11A1,VSIG4,FPR2,SBNO2,AZU1,THBS1,AIF1,MMP8,IL10,TREM2,SUCNR1,SNCA,IL6"
"GO:BP","cellular response to molecule of bacterial origin","GO:0071219","false","4.4886499685556206e-10","9.347884260192439","225","1336","45","21026","IRAK3,GBP2,IL24,CASP1,CD274,PDCD1LG2,TLR2,ADAM9,TLR5,MMP9,CD14,GBP5,EDNRB,CD36,BPI,MAPK14,FZD5,STAP1,GBP3,CD55,TSPO,TLR9,DEFA3,FCAR,NOD2,IL1B,CAMP,CARD16,SBNO2,PPBP,DEFA4,HCK,LY96,PF4,MMP8,CTSG,ACOD1,PF4V1,LTF,ASS1,MRC1,IL10,IL36A,TREM2,IL6"
"GO:BP","cellular response to lipopolysaccharide","GO:0071222","false","1.2121770694808826e-9","8.916433935713","215","1336","43","21026","IRAK3,GBP2,IL24,CASP1,CD274,PDCD1LG2,TLR2,ADAM9,TLR5,MMP9,CD14,GBP5,EDNRB,CD36,BPI,MAPK14,STAP1,GBP3,CD55,TSPO,TLR9,DEFA3,FCAR,NOD2,IL1B,CAMP,CARD16,SBNO2,PPBP,DEFA4,HCK,LY96,PF4,MMP8,CTSG,ACOD1,PF4V1,LTF,ASS1,MRC1,IL10,IL36A,IL6"
"GO:BP","response to type II interferon","GO:0034341","false","1.785962524094375e-9","8.748127658409274","123","1336","31","21026","GBP2,CASP1,TLR2,TRIM21,GAPDH,GBP1,IFITM1,RAB20,IRF1,KYNU,PARP9,GBP5,STAT1,IFITM3,CXCL16,GBP3,ARG1,FCAR,SLC11A1,IFITM2,GBP6,HCK,AIF1,GBP4,ACOD1,PPARG,ASS1,MRC1,SNCA,CYP27B1,IL23R"
"GO:BP","neuroinflammatory response","GO:0150076","false","4.577919062075614e-9","8.339331889949959","79","1336","24","21026","TLR2,ITGAM,CLU,GRN,CD200,MMP9,LRRK2,TYROBP,LARGE1,STAP1,CST7,TLR9,C1QA,IL1B,FPR2,AZU1,AIF1,MMP8,NUPR1,BPGM,TREM2,SNCA,IL6,CD200R1L"
"GO:BP","cellular response to biotic stimulus","GO:0071216","false","5.906304729043498e-9","8.228684149865355","252","1336","46","21026","IRAK3,GBP2,IL24,CASP1,CD274,PDCD1LG2,TLR2,ADAM9,TLR5,MMP9,CD14,GBP5,EDNRB,CD36,BPI,MAPK14,FZD5,STAP1,GBP3,CD55,TSPO,TLR9,DEFA3,FCAR,NOD2,IL1B,CAMP,CARD16,CDA,SBNO2,PPBP,DEFA4,HCK,LY96,PF4,MMP8,CTSG,ACOD1,PF4V1,LTF,ASS1,MRC1,IL10,IL36A,TREM2,IL6"
"GO:BP","negative regulation of response to external stimulus","GO:0032102","false","9.987724229398497e-9","8.000533457440424","388","1336","60","21026","DUSP3,IRAK3,GPER1,TRIM21,PLAUR,GRN,CD200,GBA1,RHBDF2,CNTNAP2,NT5E,EPHA4,TNFAIP6,MAPK14,NMI,ELANE,STAP1,CST7,CEACAM1,SERPING1,ARG1,SOCS3,CR1,NOD2,WFDC1,VSIG4,KREMEN1,FPR2,CARD16,ALOX5,THBS1,SLAMF8,HCK,AIF1,PGLYRP1,PF4,NLRP6,PADI2,CLEC12B,MMP28,SFN,ADORA1,HLA-G,PLAU,C1QTNF12,ACOD1,CYP19A1,PPARG,LTF,FAP,TFPI,MMRN1,IL10,TREM2,ROBO1,PROS1,TNR,APOE,TEK,NRP1"
"GO:BP","acute inflammatory response","GO:0002526","false","1.1886154985900191e-8","7.924958611190178","110","1336","28","21026","FCGR1A,HP,APOL2,FCGR2A,CD163,EDNRB,VNN1,ELANE,SERPINA1,CCR7,ALOX5AP,FFAR2,IL1B,FFAR3,PLSCR1,PLA2G2D,FUT7,OSM,NLRP6,NUPR1,ADORA1,PPARG,DNASE1L3,FCGR3B,ASS1,F3,FN1,IL6"
"GO:BP","immune response-activating cell surface receptor signaling pathway","GO:0002429","false","2.587172593246922e-8","7.587174598034718","310","1336","51","21026","DUSP3,BLK,CD79A,FCMR,CD19,CD22,FCER1G,TLR2,CD79B,BANK1,CD300A,BLNK,C3AR1,ITGAM,TLR5,FCRL3,ICOSLG,BMX,MS4A1,CD72,GBP1,FCN1,LIMK1,NFAM1,IGHM,FPR1,CD14,CR2,TYROBP,BTNL9,NMI,STAP1,CCR7,CEACAM1,FFAR2,IFI35,CR1,MNDA,NOD2,FPR2,GCSAM,CD28,HCK,PLSCR1,LY96,CLEC6A,PAWR,ACOD1,LTF,TREM2,ZNF683"
"GO:BP","leukocyte mediated immunity","GO:0002443","false","3.084347287390487e-8","7.510836727733336","481","1336","68","21026","FCMR,MILR1,CD19,FCGR1A,CD274,FCER1G,ICAM1,CD300A,CCR6,SECTM1,CD40LG,FCGR2A,ITGAM,IL18R1,CLU,FCER2,TLR8,SCART1,IGHM,CR2,TYROBP,BCL6,ELANE,FZD5,STAP1,CD55,TLR9,CEACAM1,IL18RAP,IL1R1,SERPING1,ARG1,FCAR,CR1,NOD2,C1QA,IL7R,FES,IL1B,RASGRP4,CD28,AZU1,C1R,ADGRE2,ANXA3,C2,CD177,FUT7,NLRP6,CLEC12B,FOXJ1,CFB,DBH,HLA-G,CTSG,CR1L,CALHM6,DNASE1L3,CHGA,FCGR3B,IL10,C1QC,TREM2,IGHV4-28,IL23R,IGHV3-35,IL6,IGHV2-70"
"GO:BP","leukocyte chemotaxis","GO:0030595","false","3.119836374310277e-8","7.505868182775658","238","1336","43","21026","CXCR5,FCER1G,S1PR1,CCR6,GAS6,C3AR1,ITGA9,S100A9,TRPM2,EDNRB,TNFAIP6,S100A12,STAP1,CXCL16,CCR7,BST1,FFAR2,NOD2,IL1B,FPR2,GPR183,PPBP,ALOX5,AZU1,ADGRE2,THBS1,SLAMF8,AIF1,TRPV4,PF4,PADI2,MMP2,MMP28,CTSG,CNR2,S100A8,CYP19A1,PF4V1,CHGA,THBS4,IL10,CCL23,IL6"
"GO:BP","regulation of immune effector process","GO:0002697","false","3.531603169195455e-8","7.452028102124743","401","1336","60","21026","LOXL3,IRAK3,FCGR1A,IL27,CD22,CD274,ICAM1,CD300A,SECTM1,CD40LG,ITGAM,IL18R1,FCRL3,CFP,GRN,FCER2,FCN1,S100A9,CR2,TYROBP,CD36,BCL6,FZD5,STAP1,CD55,TLR9,CEACAM1,FFAR2,IL18RAP,IL1R1,SERPING1,ARG1,CR1,NOD2,VSIG4,IL7R,FES,IL1B,RASGRP4,CD28,ADGRE2,SLAMF8,FFAR3,PGLYRP1,CD177,FUT7,CLEC12B,FOXJ1,HLA-G,CR1L,CALHM6,DNASE1L3,CD5L,GPRC5B,IL10,TREM2,ZNF683,IL23R,IL6,PRG2"
"GO:BP","positive regulation of cytokine production","GO:0001819","false","3.693270879112746e-8","7.432588838303616","494","1336","69","21026","IRAK3,AIM2,IL27,CASP1,CD274,HPSE,FCER1G,TLR2,SECTM1,CD40LG,C3AR1,FCGR2A,TLR5,IL18R1,GAPDH,CLU,TLR8,CD200,FCN1,NFAM1,IRF1,CLEC4E,LRRK2,NLRC4,CD14,GBP5,CLEC5A,TYROBP,STAT1,CD36,MAPK14,ELANE,FZD5,NAIP,CCR7,CD55,TLR9,FFAR2,LILRA5,IL1R1,NOD2,SLC11A1,FLOT1,IL1B,CD28,AZU1,THBS1,FFAR3,AIF1,LY96,CLEC6A,TRPV4,OSM,PF4,MMP8,NFATC4,FLT4,HLA-G,ADRA2A,GPRC5B,IL10,F3,IL36A,TREM2,ALOX15B,IL23R,HTR2B,IL6,PRG2"
"GO:BP","external encapsulating structure organization","GO:0045229","true","6.748325178240332e-8","7.170803998443192","329","1336","52","21026","LOXL3,ADAMTS2,MMP11,AEBP1,GAS6,MMP9,AXIN2,LARGE1,ELANE,LOXL1,OLFML2B,COL17A1,MMP25,MMP19,CRISPLD2,FLOT1,SH3PXD2B,COL4A3,CAV2,MMP14,COL19A1,MMP8,COL27A1,MMP2,MMP28,ITGB3,COL4A4,CTSG,PPARG,COL5A3,FAP,COL4A2,HPN,NR2E1,PRDM5,COL11A1,SMOC1,TNR,COL1A1,COL13A1,COL1A2,FOXC1,ADAMTS9,HRNR,MMP1,CREB3L1,ADAMTS7,HPSE2,IL6,VIT,COL2A1,CTSV"
"GO:BP","cell chemotaxis","GO:0060326","false","9.957943270601864e-8","7.001830352185358","323","1336","51","21026","CXCR5,CCRL2,FCER1G,S1PR1,CCR6,GAS6,C3AR1,ITGA9,S100A9,CCL28,TRPM2,RAB13,EDNRB,TNFAIP6,S100A12,STAP1,CXCL16,CCR7,BST1,FFAR2,PLEKHG5,CCR9,NOD2,LEF1,IL1B,FPR2,GPR183,PPBP,ALOX5,AZU1,ADGRE2,THBS1,DOCK4,SLAMF8,AIF1,TRPV4,PF4,PADI2,MMP2,MMP28,CTSG,CNR2,S100A8,CYP19A1,PF4V1,CHGA,THBS4,IL10,CCL23,IL6,NRP1"
"GO:BP","phagocytosis","GO:0006909","false","1.3452744673600525e-7","6.87118910042042","241","1336","42","21026","FCGR1A,FCER1G,TLR2,CD300A,GAS6,FCGR2A,ITGAM,CFP,PRTN3,ATG3,DOCK1,RAB20,FCN1,LIMK1,CD14,MYO7A,TYROBP,CEACAM4,CD36,ELANE,STAP1,PLD4,NOD2,DYSF,SLC11A1,NCF4,FPR2,AZU1,THBS1,ANXA3,HCK,PLSCR1,AIF1,C2,ITGB3,TGM2,ADORA1,PPARG,MARCO,MSR1,TREM2,TUB"
"GO:BP","extracellular matrix organization","GO:0030198","false","1.4557585706627119e-7","6.836910644338216","327","1336","51","21026","LOXL3,ADAMTS2,MMP11,AEBP1,GAS6,MMP9,AXIN2,LARGE1,ELANE,LOXL1,OLFML2B,COL17A1,MMP25,MMP19,CRISPLD2,FLOT1,SH3PXD2B,COL4A3,CAV2,MMP14,COL19A1,MMP8,COL27A1,MMP2,MMP28,ITGB3,COL4A4,CTSG,PPARG,COL5A3,FAP,COL4A2,HPN,NR2E1,PRDM5,COL11A1,SMOC1,TNR,COL1A1,COL13A1,COL1A2,FOXC1,ADAMTS9,MMP1,CREB3L1,ADAMTS7,HPSE2,IL6,VIT,COL2A1,CTSV"
"GO:BP","pyroptotic inflammatory response","GO:0070269","false","1.5309862363596345e-7","6.815028713612602","37","1336","15","21026","GBP2,AIM2,CASP1,TRIM21,CASP4,GBP1,NLRC4,GBP5,MAP3K20,ELANE,NAIP,GBP3,NLRP6,TREM2,IFI27"
"GO:BP","microglial cell activation","GO:0001774","false","1.5594776357790747e-7","6.807020849010321","48","1336","17","21026","TLR2,ITGAM,CLU,GRN,LRRK2,TYROBP,STAP1,CST7,TLR9,C1QA,FPR2,AZU1,AIF1,MMP8,TREM2,SNCA,IL6"
"GO:BP","extracellular structure organization","GO:0043062","false","1.5732726218337018e-7","6.803196014885155","328","1336","51","21026","LOXL3,ADAMTS2,MMP11,AEBP1,GAS6,MMP9,AXIN2,LARGE1,ELANE,LOXL1,OLFML2B,COL17A1,MMP25,MMP19,CRISPLD2,FLOT1,SH3PXD2B,COL4A3,CAV2,MMP14,COL19A1,MMP8,COL27A1,MMP2,MMP28,ITGB3,COL4A4,CTSG,PPARG,COL5A3,FAP,COL4A2,HPN,NR2E1,PRDM5,COL11A1,SMOC1,TNR,COL1A1,COL13A1,COL1A2,FOXC1,ADAMTS9,MMP1,CREB3L1,ADAMTS7,HPSE2,IL6,VIT,COL2A1,CTSV"
"GO:BP","negative regulation of cytokine production","GO:0001818","false","2.068796366184911e-7","6.684282255295868","292","1336","47","21026","IRAK3,CD274,PDCD1LG2,BANK1,GAS6,IL1R2,HOMER3,TLR8,CD200,GBP1,GBA1,TRIB2,TYROBP,BPI,BCL6,NMI,ELANE,CCR7,TSPO,CEACAM1,LILRA5,ARG1,CR1,NOD2,SERPINB1,LEF1,INHBB,SLC11A1,VSIG4,PML,CARD16,THBS1,PGLYRP1,NLRP6,FOXJ1,NAV3,ACOD1,LTF,IL10,TREM2,ZNF683,FN1,IL23R,GATA6,LGR4,IL6,PRG2"
"GO:BP","cell killing","GO:0001906","false","2.730979426438322e-7","6.563681571562195","229","1336","40","21026","GBP2,FCGR1A,H2BC12,APOL1,ICAM1,FCGR2A,ITGAM,GAPDH,FCER2,GBP1,GBP5,TYROBP,ELANE,S100A12,STAP1,GBP3,CD55,CEACAM1,DEFA3,IL18RAP,ARG1,CR1,IL7R,CAMP,AZU1,DEFA4,PGLYRP1,PF4,NLRP6,CLEC12B,HLA-G,CTSG,CR1L,DNASE1L3,CHGA,LTF,CD5L,FCGR3B,PGLYRP4,IL23R"
"GO:BP","regulation of endocytosis","GO:0030100","false","3.419838921223373e-7","6.465994349286355","297","1336","47","21026","HIP1R,FCGR1A,MCTP1,CD22,LDLRAP1,FCER1G,TLR2,CD300A,GAS6,CD63,FCGR2A,CLU,CFP,PRTN3,ATG3,FCN1,LRRK2,CD14,CD36,STAP1,NOD2,DYSF,SLC11A1,FLOT1,FPR2,AZU1,NECAB2,ABCA13,PCSK9,SYT17,HCK,PLSCR1,C2,CD177,NRG1,CD151,ITGB3,TGM2,PACSIN1,PPARG,TREM2,TUB,GSG1L,CALY,SFRP4,SNCA,APOE"
"GO:BP","glial cell activation","GO:0061900","false","3.941328093050479e-7","6.404357411094683","57","1336","18","21026","TLR2,ITGAM,CLU,GRN,LRRK2,TYROBP,STAP1,CST7,TLR9,C1QA,IL1B,FPR2,AZU1,AIF1,MMP8,TREM2,SNCA,IL6"
"GO:BP","leukocyte activation involved in inflammatory response","GO:0002269","false","4.0495832118357077e-7","6.392589672616043","51","1336","17","21026","TLR2,ITGAM,CLU,GRN,LRRK2,TYROBP,STAP1,CST7,TLR9,C1QA,FPR2,AZU1,AIF1,MMP8,TREM2,SNCA,IL6"
"GO:BP","positive regulation of lipid localization","GO:1905954","false","4.336233952194862e-7","6.362887294411023","106","1336","25","21026","LDLRAP1,CETP,PLIN5,CD36,MAP2K6,RETN,PLA2G4A,PLIN3,ABCB4,IL1B,ACSL1,ABCA13,ATP8A2,CYP19A1,PPARG,NTSR1,MSR1,DENND5B,TREM2,PRAP1,CES1,ABCA12,APOE,ERFE,NKX3-1"
"GO:BP","regulation of phagocytosis","GO:0050764","false","4.773937933937415e-7","6.321123231563808","99","1336","24","21026","FCGR1A,FCER1G,TLR2,CD300A,GAS6,FCGR2A,CFP,PRTN3,ATG3,FCN1,CD36,STAP1,NOD2,DYSF,SLC11A1,FPR2,AZU1,HCK,PLSCR1,C2,TGM2,PPARG,TREM2,TUB"
"GO:BP","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","GO:0002460","false","6.315672832087814e-7","6.199580375639534","394","1336","56","21026","LOXL3,FCMR,CD19,FCGR1A,IL27,CD274,FCER1G,ICAM1,CCR6,SECTM1,CD40LG,BACH2,FCGR2A,IL18R1,CLU,FCER2,TLR8,SCART1,IGHM,CR2,BCL6,FZD5,SEMA4A,CD55,CEACAM1,IL1R1,SERPING1,ARG1,PLA2G4A,SOCS3,CR1,NOD2,LEF1,C1QA,SLC11A1,IL7R,IL1B,CD28,C1R,C2,CLEC6A,FUT7,FOXJ1,CFB,HLA-G,CR1L,FCGR3B,IL10,C1QC,TREM2,TMEM98,IGHV4-28,IL23R,IGHV3-35,IL6,IGHV2-70"
"GO:BP","hemostasis","GO:0007599","false","7.616375310265103e-7","6.118251663473223","238","1336","40","21026","HPSE,FCER1G,GAS6,CD40LG,PLAUR,EMILIN2,P2RX1,CD36,MYL9,MAPK14,SERPINA1,CEACAM1,NFE2,SERPING1,PLA2G4A,TREML1,SELP,CLIC1,THBS1,ST3GAL4,PLSCR1,GP9,PF4,ITGB3,MPIG6B,PLAU,CTSG,F5,ADRA2A,FAP,TFPI,MMRN1,F3,ENTPD2,SLC4A1,PROS1,APOE,DGKI,IL6,CELA2A"
"GO:BP","regulation of innate immune response","GO:0045088","false","7.882089678400277e-7","6.103358628260973","449","1336","61","21026","IRAK3,GBP2,AIM2,CASP1,CD274,TLR2,CD300A,TRIM21,ALPK1,TLR5,TRIM25,FCRL3,GRN,TIFA,TLR8,FCN1,IRF1,CLEC4E,S100A9,NLRC4,PARP9,CD14,GBP5,TYROBP,CD36,NMI,NAIP,MAP2K6,TLR9,CEACAM1,FFAR2,IL18RAP,SERPING1,ARG1,IFI35,CR1,MNDA,NOD2,VSIG4,FLOT1,FPR2,RASGRP4,SLAMF8,HCK,PLSCR1,LY96,CLEC6A,NLRP6,CLEC12B,SFN,HLA-G,TREML4,ACOD1,S100A8,CALHM6,PPARG,LTF,TREM2,TSPAN6,APOE,LGR4"
"GO:BP","negative regulation of cell activation","GO:0050866","false","9.302424847965233e-7","6.031403829852071","212","1336","37","21026","DUSP3,LOXL3,MILR1,GPER1,CD274,PDCD1LG2,BANK1,CD300A,GRN,CD200,DTX1,IRF1,TYROBP,BPI,BCL6,SAMSN1,CST7,CEACAM1,ARG1,CR1,MNDA,VSIG4,TNFRSF13B,PLA2G2D,PGLYRP1,PAWR,GLI3,FOXJ1,HLA-G,CTSG,CNR2,TARM1,IL10,TREM2,BMP4,APOE,FN1"
"GO:BP","blood coagulation","GO:0007596","false","9.868595584021832e-7","6.005744648091015","231","1336","39","21026","HPSE,FCER1G,GAS6,CD40LG,PLAUR,EMILIN2,P2RX1,CD36,MYL9,MAPK14,SERPINA1,CEACAM1,SERPING1,PLA2G4A,TREML1,SELP,CLIC1,THBS1,ST3GAL4,PLSCR1,GP9,PF4,ITGB3,MPIG6B,PLAU,CTSG,F5,ADRA2A,FAP,TFPI,MMRN1,F3,ENTPD2,SLC4A1,PROS1,APOE,DGKI,IL6,CELA2A"
