"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"REAC","Collagen biosynthesis and modifying enzymes","REAC:R-HSA-1650814","false","0.001265261950312139","2.897819552118278","67","863","17","11004","ADAMTS2,PLOD1,P4HA2,COL17A1,COL4A3,COL19A1,COL27A1,COL4A4,PLOD2,COL5A3,PCOLCE2,COL4A2,COL11A1,COL1A1,COL13A1,COL1A2,COL2A1"
"REAC","Syndecan interactions","REAC:R-HSA-3000170","false","0.0022069887335224993","2.656199883866663","27","863","10","11004","SDC3,THBS1,ITGB3,ITGB4,ITGB5,SDC1,COL5A3,COL1A1,FN1,COL1A2"
"REAC","Activation of Matrix Metalloproteinases","REAC:R-HSA-1592389","false","0.0025193816474022137","2.5987060386130034","33","863","11","11004","MMP11,MMP9,TIMP1,ELANE,MMP25,MMP14,MMP8,MMP2,CTSG,MMP1,CTSV"
"REAC","Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell","REAC:R-HSA-198933","false","0.0028549020666001333","2.544408785023964","182","863","31","11004","CD19,FCGR1A,CD22,ICAM1,CD300A,CD40LG,SELL,CD200,IFITM1,LILRB3,TYROBP,SIGLEC6,OSCAR,SIGLEC9,COL17A1,LILRA5,LILRA6,TREML1,CLEC2B,CD300LD,TRAV29DV5,HLA-G,TREML4,SIGLEC11,TREM2,LILRB5,SIGLEC8,COL1A1,COL1A2,COL2A1,IGHV2-70"
"REAC","Scavenging by Class A Receptors","REAC:R-HSA-3000480","false","0.0042420483032720386","2.372424390575452","19","863","8","11004","FTL,MARCO,MSR1,COL4A2,SCARA5,COL1A1,APOE,COL1A2"
"REAC","Anchoring fibril formation","REAC:R-HSA-2214320","false","0.005472353246059822","2.2618258762252665","15","863","7","11004","COL4A3,COL4A4,COL4A2,LAMA3,COL1A1,COL1A2,LAMC2"
"REAC","Collagen chain trimerization","REAC:R-HSA-8948216","false","0.007983726218602683","2.0977943644798027","44","863","12","11004","COL17A1,COL4A3,COL19A1,COL27A1,COL4A4,COL5A3,COL4A2,COL11A1,COL1A1,COL13A1,COL1A2,COL2A1"
"REAC","Antimicrobial peptides","REAC:R-HSA-6803157","false","0.010508943569743382","1.9784409400032636","96","863","19","11004","TLR2,CCR6,CLU,PRTN3,S100A9,BPI,ELANE,DEFA3,SLC11A1,CAMP,DEFA4,PGLYRP1,LCN2,CTSG,S100A8,CHGA,LTF,PRSS3,PGLYRP4"
"REAC","MET promotes cell motility","REAC:R-HSA-8875878","false","0.012923036066905242","1.8886354436005781","40","863","11","11004","LAMA5,COL27A1,COL5A3,COL11A1,LAMA3,COL1A1,FN1,LAMA4,COL1A2,COL2A1,LAMC2"
"REAC","Cell surface interactions at the vascular wall","REAC:R-HSA-202733","false","0.013953868383271544","1.855305377722682","192","863","30","11004","FCER1G,GAS6,SELL,ITGAM,VPREB3,IGHM,CEACAM3,CEACAM1,SLC16A3,SELP,SDC3,CD177,PF4,ITGB3,CEACAM6,SDC1,ATP1B2,CEACAM8,PF4V1,VPREB1,OLR1,EPCAM,PROS1,COL1A1,GYPB,FN1,TEK,COL1A2,MMP1,IGHV2-70"
"REAC","Integrin cell surface interactions","REAC:R-HSA-216083","false","0.015276675576570233","1.8159711441787276","84","863","17","11004","ICAM1,ITGAM,ITGA9,ITGA2B,ITGA7,COL4A3,THBS1,ITGB3,COL4A4,ITGB5,COL5A3,COL4A2,COL1A1,COL13A1,FN1,COL1A2,COL2A1"
"REAC","Crosslinking of collagen fibrils","REAC:R-HSA-2243919","false","0.01637468986524989","1.7858269167460183","18","863","7","11004","LOXL3,LOXL1,COL4A3,COL4A4,COL4A2,COL1A1,COL1A2"
"REAC","Laminin interactions","REAC:R-HSA-3000157","false","0.019020944917272242","1.7207679121008215","30","863","9","11004","LAMA5,ITGA7,COL4A3,COL4A4,ITGB4,COL4A2,LAMA3,LAMA4,LAMC2"
"REAC","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","REAC:R-HSA-381426","false","0.030368984095946756","1.5175697358691542","124","863","21","11004","APOL1,GAS6,VCAN,FAM20A,NUCB1,TIMP1,SERPINA1,IGFBP2,IGFBP7,CKAP4,KLK1,PCSK9,FSTL1,MMP2,CTSG,F5,BMP4,APOE,FN1,MMP1,IL6"
"REAC","Formation of Fibrin Clot (Clotting Cascade)","REAC:R-HSA-140877","false","0.030643436407434495","1.513662533781523","39","863","10","11004","PRTN3,SERPING1,GP9,CD177,PF4,F5,PF4V1,TFPI,F3,PROS1"
"REAC","Type I hemidesmosome assembly","REAC:R-HSA-446107","false","0.04140511858362531","1.38294596720727","11","863","5","11004","COL17A1,CD151,ITGB4,LAMA3,LAMC2"
"REAC","RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function","REAC:R-HSA-8936459","false","0.04590019676928764","1.3381854526842494","95","863","17","11004","H2BC12,H4C9,H2BC6,H4C4,ITGA2B,MYL9,H2AC8,NFE2,H2BC12L,H2BC5,H3C13,H4C5,THBS1,PF4,H4C8,H2BC17,H3C14"
"REAC","Muscle contraction","REAC:R-HSA-397014","false","0.048618984976183895","1.3131941122109845","203","863","29","11004","ASPH,MYL9,KCND1,SCN4A,KCNJ2,DYSF,SCN1B,TNNI2,MYBPC2,MYBPC3,KCNE1,SCN9A,ITGB5,CACNA1H,SCN2B,FGF13,ATP1B2,CALD1,TMOD1,FXYD2,SLC8A2,CES1,MYBPC1,KCNK10,RYR2,KCNJ12,KCNK17,CORIN,KCNJ11"
"REAC","Replacement of protamines by nucleosomes in the male pronucleus","REAC:R-HSA-9821993","false","0.04947761338352322","1.3055912572919914","42","863","10","11004","H2BC12,H4C9,H2BC6,H4C4,SRPK1,H2BC12L,H2BC5,H4C5,H4C8,H2BC17"
